武侯区	49.66
武侯区	49.66
青羊区	49.37
成华区	38.82
锦江区	55.64
金牛区	55.24
成华区	48.28
金牛区	50.16
武侯区	53.67
青羊区	46.21
锦江区	47.74
武侯区	53.67
锦江区	50.67
锦江区	50.67
金牛区	51.06
青羊区	39.9
青羊区	39.77
青羊区	48.89
成华区	50.11
成华区	49.52
武侯区	50.06
武侯区	49.74
武侯区	49.74
高新区	49.9
武侯区	39.9
武侯区	39.9
金牛区	39.77
青羊区	39.9
武侯区	39.77
锦江区	58.37
金牛区	44.07
成华区	41.97
锦江区	48.28
成华区	44.07
成华区	58.23
金牛区	58.37
锦江区	46.21
金牛区	47.74
成华区	58.23
锦江区	50.16
金牛区	58.23
高新区	49.52
青羊区	48.73
高新区	49.9
青羊区	39.9
青羊区	48.98
金牛区	48.98
金牛区	48.98
金牛区	49.51
武侯区	51.06
青羊区	57.26
锦江区	46.21
成华区	57.26
成华区	57.26
锦江区	50.67
青羊区	57.26
成华区	53.67
青羊区	56.17
青羊区	53.72
青羊区	53.72
青羊区	58.37
武侯区	58.37
锦江区	55.33
高新区	55.73
成华区	47.23
成华区	47.23
高新区	49.37
锦江区	49.9
高新区	49.66
高新区	49.66
金牛区	49.9
金牛区	48.73
青羊区	39.9
青羊区	39.9
青羊区	59.14
锦江区	55.76
锦江区	53.72
成华区	55.76
锦江区	53.72
武侯区	56.17
金牛区	47.23
金牛区	47.23
锦江区	41.35
青羊区	41.35
武侯区	39.9
金牛区	39.77
金牛区	39.9
锦江区	39.9
成华区	50.06
青羊区	45.25
金牛区	56.07
金牛区	56.07
青羊区	55.64
锦江区	48.2
锦江区	59.1
武侯区	59.23
锦江区	60.83
金牛区	47.77
成华区	60.62
高新区	45.99
高新区	45.99
金牛区	39.9
青羊区	59.14
武侯区	51.09
成华区	53.7
成华区	53.7
武侯区	58.91
武侯区	58.91
武侯区	58.37
金牛区	58.37
青羊区	41.97
成华区	48.28
青羊区	50.16
金牛区	44.07
成华区	44.07
武侯区	58.37
锦江区	41.97
青羊区	48.28
武侯区	58.88
青羊区	50.67
锦江区	58.88
成华区	58.37
成华区	58.37
锦江区	58.23
锦江区	58.23
金牛区	48.28
青羊区	50.16
锦江区	58.37
青羊区	30.44
青羊区	30.44
成华区	49.37
成华区	49.9
金牛区	48.73
锦江区	49.95
青羊区	38.52
青羊区	38.52
成华区	51.89
武侯区	55.64
武侯区	54.08
金牛区	50.36
锦江区	57.26
武侯区	53.67
锦江区	58.88
成华区	51.06
高新区	39.9
青羊区	39.9
锦江区	50.04
武侯区	45.25
青羊区	56.07
金牛区	50.04
成华区	49.9
青羊区	49.58
青羊区	49.9
成华区	49.9
金牛区	55.33
成华区	55.24
成华区	56.17
锦江区	53.72
成华区	41.35
金牛区	41.22
高新区	41.35
青羊区	41.35
金牛区	37.85
锦江区	51.89
金牛区	45.99
金牛区	39.9
青羊区	39.77
成华区	39.77
青羊区	39.9
锦江区	47.16
锦江区	55.24
锦江区	55.24
锦江区	50.16
金牛区	44.07
锦江区	41.97
青羊区	50.16
武侯区	53.22
锦江区	55.67
锦江区	55.67
成华区	56.08
高新区	55.67
锦江区	53.63
武侯区	53.63
武侯区	53.63
成华区	59.08
青羊区	59.08
锦江区	59.21
青羊区	53.3
高新区	49.13
青羊区	53.3
金牛区	59.14
锦江区	48.2
成华区	58.37
高新区	50.16
锦江区	58.23
武侯区	58.88
锦江区	47.74
金牛区	51.06
武侯区	38.62
武侯区	38.62
锦江区	57.26
锦江区	50.16
成华区	44.07
锦江区	58.23
武侯区	58.37
锦江区	58.23
锦江区	41.97
成华区	48.28
青羊区	58.23
锦江区	41.97
锦江区	48.28
金牛区	48.2
锦江区	58.37
锦江区	48.28
高新区	37.82
青羊区	56.07
武侯区	59.22
金牛区	50.06
金牛区	49.52
武侯区	50.06
成华区	49.74
青羊区	48.89
金牛区	48.89
金牛区	49.9
锦江区	46.21
金牛区	57.26
武侯区	55.73
锦江区	50.67
锦江区	57.26
锦江区	51.06
青羊区	57.54
武侯区	59.16
武侯区	57.54
金牛区	53.93
金牛区	59.16
金牛区	41.35
武侯区	41.35
青羊区	41.22
金牛区	38.62
成华区	53.67
成华区	58.88
青羊区	53.67
武侯区	58.88
武侯区	58.88
金牛区	49.9
青羊区	48.73
金牛区	49.58
锦江区	49.9
青羊区	49.66
青羊区	49.37
青羊区	49.37
金牛区	49.9
成华区	48.73
成华区	49.95
武侯区	49.13
武侯区	49.13
成华区	55.73
成华区	55.73
青羊区	53.3
青羊区	53.3
成华区	55.33
锦江区	49.05
武侯区	50.28
武侯区	49.05
武侯区	53.93
金牛区	41.35
青羊区	41.35
青羊区	41.35
武侯区	55.73
金牛区	41.35
成华区	39.9
青羊区	39.9
金牛区	39.9
青羊区	39.9
青羊区	39.9
锦江区	55.64
青羊区	55.24
青羊区	55.24
成华区	41.97
成华区	41.97
武侯区	50.16
金牛区	50.16
锦江区	58.37
锦江区	58.37
武侯区	58.23
青羊区	56.08
青羊区	56.08
青羊区	50.67
青羊区	57.26
青羊区	57.26
成华区	51.06
成华区	51.06
金牛区	59.14
锦江区	48.88
成华区	39.9
青羊区	39.9
锦江区	49.52
锦江区	50.16
锦江区	50.16
成华区	58.37
成华区	58.37
金牛区	44.07
锦江区	41.97
锦江区	51.06
金牛区	50.67
武侯区	58.88
锦江区	38.52
锦江区	48.4
锦江区	48.4
武侯区	38.62
青羊区	48.2
锦江区	58.23
锦江区	58.37
锦江区	58.37
高新区	50.16
锦江区	48.2
锦江区	49.57
锦江区	49.57
金牛区	49.57
武侯区	50.06
成华区	48.88
金牛区	59.14
成华区	51.06
成华区	38.62
青羊区	57.26
青羊区	46.21
锦江区	53.3
锦江区	48.28
锦江区	50.16
锦江区	46.36
武侯区	53.93
锦江区	59.16
成华区	46.36
金牛区	57.54
武侯区	53.92
金牛区	59.15
青羊区	50.36
高新区	59.14
青羊区	49.66
成华区	49.37
成华区	81.61
成华区	50.06
金牛区	60.5
金牛区	59.14
锦江区	59.14
金牛区	39.31
金牛区	59.14
成华区	48.86
金牛区	48.77
青羊区	48.77
高新区	49.51
锦江区	48.98
青羊区	30.44
青羊区	49.57
成华区	49.57
成华区	49.57
成华区	48.86
锦江区	49.1
锦江区	49.1
成华区	48.77
成华区	48.77
锦江区	49.57
成华区	48.77
成华区	48.68
锦江区	49.57
青羊区	48.68
青羊区	59.14
青羊区	59.14
锦江区	48.74
金牛区	41.35
金牛区	41.35
金牛区	41.35
金牛区	41.22
青羊区	49.58
成华区	48.74
成华区	48.58
武侯区	49.1
金牛区	49.05
青羊区	48.58
金牛区	49.1
成华区	50.59
成华区	50.59
金牛区	50.22
成华区	50.76
成华区	48.44
高新区	49.57
武侯区	48.77
锦江区	48.77
成华区	49.1
青羊区	49.37
武侯区	48.73
金牛区	48.58
金牛区	50.4
成华区	49.66
高新区	59.68
金牛区	49.57
金牛区	50.06
锦江区	49.74
金牛区	50.06
成华区	48.89
成华区	49.74
成华区	49.74
成华区	50.06
成华区	39.9
武侯区	59.14
青羊区	49.57
青羊区	41.35
青羊区	41.35
武侯区	41.22
金牛区	48.44
青羊区	49.52
金牛区	49.74
金牛区	49.74
武侯区	49.52
武侯区	49.52
武侯区	49.66
金牛区	49.95
高新区	49.58
金牛区	48.86
武侯区	49.1
武侯区	49.1
高新区	48.86
高新区	48.86
金牛区	48.86
金牛区	49.57
青羊区	48.68
青羊区	49.66
锦江区	49.58
锦江区	49.95
锦江区	58.75
武侯区	40.07
锦江区	48.77
成华区	48.68
高新区	49.1
金牛区	48.77
高新区	49.57
锦江区	59.14
青羊区	59.14
青羊区	49.74
成华区	50.06
青羊区	49.9
青羊区	49.9
金牛区	49.9
金牛区	49.9
金牛区	48.74
锦江区	49.95
金牛区	49.37
金牛区	39.9
青羊区	39.77
金牛区	39.77
成华区	39.77
金牛区	49.74
青羊区	49.52
高新区	59.14
锦江区	48.77
锦江区	48.77
成华区	49.05
锦江区	58.71
武侯区	50.06
金牛区	49.52
金牛区	50.06
金牛区	49.58
金牛区	49.58
锦江区	49.9
锦江区	49.9
青羊区	39.9
高新区	59.14
高新区	60.5
青羊区	41.78
青羊区	41.65
青羊区	41.78
锦江区	41.93
锦江区	48.38
金牛区	49.9
成华区	49.9
锦江区	49.37
成华区	49.9
锦江区	49.37
锦江区	49.37
锦江区	49.9
金牛区	48.88
成华区	50.11
成华区	49.52
金牛区	50.06
锦江区	49.74
青羊区	49.37
金牛区	49.95
金牛区	49.58
成华区	49.37
武侯区	49.9
武侯区	50.76
青羊区	39.9
金牛区	41.35
青羊区	41.35
金牛区	41.35
成华区	49.74
青羊区	49.52
锦江区	50.06
青羊区	49.82
武侯区	48.88
成华区	50.06
武侯区	49.58
青羊区	58.2
金牛区	58.47
锦江区	48.77
成华区	49.1
金牛区	48.86
青羊区	48.77
金牛区	49.57
武侯区	49.57
武侯区	49.9
武侯区	49.9
青羊区	59.14
金牛区	59.14
锦江区	49.57
金牛区	50.06
金牛区	50.06
成华区	58.47
锦江区	39.77
青羊区	39.77
武侯区	39.77
青羊区	50.06
成华区	48.77
青羊区	49.1
锦江区	48.86
锦江区	48.86
成华区	48.68
锦江区	49.52
锦江区	50.06
金牛区	50.11
成华区	49.52
成华区	39.9
金牛区	39.9
金牛区	39.77
青羊区	39.77
金牛区	49.82
金牛区	50.06
金牛区	50.06
成华区	50.11
青羊区	39.9
锦江区	39.9
锦江区	40.13
成华区	49.37
成华区	49.9
高新区	49.95
金牛区	49.9
金牛区	49.37
青羊区	49.9
金牛区	48.73
金牛区	49.1
青羊区	48.68
锦江区	50.11
锦江区	50.11
高新区	49.74
武侯区	48.73
金牛区	49.37
武侯区	49.58
成华区	50.92
武侯区	39.98
青羊区	58.75
锦江区	37.39
青羊区	40.07
青羊区	40.07
青羊区	37.39
青羊区	39.98
成华区	50.11
高新区	50.06
成华区	48.88
成华区	49.74
金牛区	48.68
锦江区	48.39
金牛区	50.59
成华区	50.06
成华区	50.92
金牛区	50.59
金牛区	50.59
金牛区	50.92
成华区	50.59
高新区	37.39
金牛区	48.78
金牛区	48.78
金牛区	49.38
金牛区	58.36
金牛区	58.36
金牛区	58.36
金牛区	58.36
武侯区	60.06
武侯区	48.73
锦江区	49.58
金牛区	49.9
武侯区	49.37
锦江区	49.71
成华区	49.1
武侯区	48.58
金牛区	49.1
金牛区	49.1
锦江区	41.35
青羊区	41.35
金牛区	41.35
武侯区	40.0
锦江区	40.0
成华区	39.44
武侯区	39.44
武侯区	39.31
金牛区	49.1
金牛区	49.71
青羊区	48.64
金牛区	49.86
武侯区	49.48
金牛区	49.8
锦江区	49.4
青羊区	54.6
青羊区	47.81
青羊区	54.6
青羊区	47.81
青羊区	47.81
青羊区	54.17
武侯区	57.09
锦江区	49.17
高新区	59.55
成华区	49.4
成华区	59.55
武侯区	59.58
青羊区	59.55
青羊区	59.58
武侯区	59.68
金牛区	59.66
锦江区	57.09
金牛区	57.22
金牛区	57.22
高新区	57.09
高新区	57.22
锦江区	57.22
金牛区	39.9
青羊区	54.6
青羊区	54.6
青羊区	47.81
青羊区	54.18
武侯区	54.2
青羊区	47.46
青羊区	47.5
金牛区	53.78
青羊区	47.5
高新区	47.46
武侯区	49.53
锦江区	49.14
高新区	49.14
锦江区	39.9
成华区	39.9
金牛区	39.9
成华区	40.32
金牛区	47.5
青羊区	47.46
金牛区	39.77
锦江区	39.77
武侯区	57.18
武侯区	49.14
青羊区	57.18
锦江区	49.14
青羊区	49.41
锦江区	59.59
锦江区	59.59
金牛区	50.35
锦江区	37.88
金牛区	50.37
成华区	50.37
青羊区	50.35
锦江区	59.57
锦江区	59.57
成华区	59.58
青羊区	59.59
锦江区	59.59
武侯区	59.59
青羊区	54.17
青羊区	54.17
青羊区	54.17
武侯区	47.84
青羊区	54.17
金牛区	47.81
武侯区	54.6
武侯区	54.6
金牛区	47.84
青羊区	47.81
青羊区	54.17
青羊区	47.84
青羊区	47.84
青羊区	47.84
武侯区	39.9
青羊区	39.9
金牛区	54.6
青羊区	54.6
金牛区	59.55
锦江区	50.37
高新区	50.43
锦江区	50.37
锦江区	50.43
锦江区	50.35
武侯区	37.88
武侯区	37.88
武侯区	50.32
锦江区	41.14
武侯区	49.17
锦江区	46.94
锦江区	43.2
武侯区	57.22
锦江区	41.14
成华区	47.0
武侯区	57.09
锦江区	43.17
青羊区	39.9
高新区	47.84
青羊区	47.46
青羊区	53.78
金牛区	54.2
金牛区	54.2
青羊区	47.5
金牛区	47.46
成华区	53.78
青羊区	54.2
锦江区	46.9
高新区	57.05
武侯区	59.66
成华区	59.68
锦江区	59.68
成华区	59.66
成华区	59.68
金牛区	50.43
锦江区	50.35
成华区	39.9
青羊区	39.9
成华区	39.9
成华区	53.78
青羊区	54.2
青羊区	39.9
锦江区	39.9
青羊区	57.18
锦江区	57.05
锦江区	59.57
锦江区	59.57
锦江区	59.55
锦江区	59.55
成华区	59.58
成华区	59.58
高新区	59.66
锦江区	40.32
金牛区	40.32
武侯区	40.32
青羊区	40.32
金牛区	40.19
金牛区	39.9
成华区	39.77
青羊区	39.9
成华区	59.57
青羊区	49.4
武侯区	49.44
金牛区	59.59
青羊区	59.58
青羊区	59.58
金牛区	54.9
金牛区	54.2
武侯区	47.46
锦江区	59.68
成华区	59.55
武侯区	59.66
金牛区	59.68
武侯区	50.32
金牛区	50.37
金牛区	50.37
锦江区	50.43
青羊区	50.32
武侯区	46.94
武侯区	41.14
成华区	49.17
青羊区	41.14
高新区	46.94
锦江区	57.09
锦江区	59.66
锦江区	59.68
锦江区	57.18
武侯区	41.12
武侯区	46.9
高新区	59.68
锦江区	59.68
锦江区	59.66
金牛区	59.66
武侯区	59.68
金牛区	59.68
青羊区	50.43
锦江区	50.35
金牛区	39.77
金牛区	39.9
锦江区	39.77
青羊区	57.05
成华区	49.14
青羊区	57.18
青羊区	57.18
武侯区	59.59
锦江区	59.57
成华区	59.59
高新区	50.37
锦江区	50.37
锦江区	50.43
锦江区	59.59
锦江区	59.59
锦江区	59.58
青羊区	59.55
成华区	40.32
锦江区	40.32
青羊区	40.32
锦江区	40.32
锦江区	40.19
成华区	40.32
锦江区	59.59
金牛区	59.55
锦江区	59.59
金牛区	59.58
成华区	59.59
青羊区	59.59
锦江区	40.32
青羊区	47.46
青羊区	53.78
青羊区	53.78
青羊区	54.2
青羊区	47.46
成华区	59.55
武侯区	59.66
武侯区	59.66
金牛区	59.68
武侯区	59.68
青羊区	59.58
金牛区	59.55
成华区	59.55
锦江区	57.05
高新区	46.97
成华区	49.14
青羊区	57.18
成华区	49.14
锦江区	57.05
高新区	41.12
成华区	39.9
锦江区	47.5
青羊区	39.77
武侯区	39.9
武侯区	39.9
青羊区	39.77
金牛区	57.05
锦江区	59.68
锦江区	59.66
锦江区	59.66
锦江区	59.66
武侯区	50.35
金牛区	50.32
金牛区	39.9
武侯区	39.77
锦江区	39.9
青羊区	39.9
锦江区	39.9
成华区	57.05
青羊区	46.97
青羊区	49.14
金牛区	57.18
金牛区	49.41
武侯区	59.59
锦江区	50.35
锦江区	50.32
金牛区	50.35
成华区	37.88
青羊区	40.19
金牛区	40.21
金牛区	54.17
成华区	54.17
青羊区	47.81
成华区	41.35
青羊区	41.35
武侯区	41.22
锦江区	41.35
锦江区	59.21
青羊区	47.43
青羊区	47.46
成华区	53.78
武侯区	54.2
高新区	57.18
锦江区	57.18
锦江区	57.05
锦江区	57.05
武侯区	43.17
成华区	57.18
锦江区	46.75
锦江区	45.25
锦江区	52.56
金牛区	56.07
锦江区	47.43
锦江区	52.56
锦江区	52.56
金牛区	46.75
武侯区	50.28
锦江区	55.64
高新区	45.25
金牛区	52.56
成华区	56.07
锦江区	46.75
青羊区	59.21
锦江区	56.07
锦江区	50.04
成华区	49.14
青羊区	49.14
青羊区	49.14
锦江区	57.18
金牛区	41.22
锦江区	41.35
成华区	41.35
青羊区	58.91
锦江区	47.77
成华区	53.7
高新区	58.91
金牛区	56.07
金牛区	56.07
金牛区	37.82
成华区	52.56
成华区	56.07
金牛区	54.2
青羊区	47.46
青羊区	53.78
青羊区	54.2
锦江区	47.46
青羊区	39.9
青羊区	39.9
锦江区	39.9
武侯区	40.13
武侯区	48.48
武侯区	54.18
青羊区	54.18
青羊区	40.19
青羊区	53.87
锦江区	37.85
武侯区	37.85
青羊区	53.87
金牛区	53.08
青羊区	57.09
金牛区	57.22
武侯区	39.9
青羊区	54.6
高新区	47.84
武侯区	47.81
锦江区	54.6
成华区	47.84
青羊区	54.18
青羊区	47.81
金牛区	54.6
金牛区	54.18
高新区	54.9
金牛区	40.21
金牛区	53.78
青羊区	47.46
锦江区	47.46
青羊区	41.78
武侯区	41.78
成华区	41.79
金牛区	57.09
锦江区	49.17
锦江区	49.17
锦江区	57.22
成华区	57.09
锦江区	47.0
锦江区	47.0
金牛区	46.94
金牛区	57.22
金牛区	49.17
金牛区	47.46
武侯区	57.22
青羊区	57.09
金牛区	45.25
青羊区	56.07
青羊区	56.07
武侯区	56.07
武侯区	52.56
武侯区	52.56
锦江区	45.25
锦江区	45.25
锦江区	45.25
金牛区	39.9
青羊区	54.18
青羊区	54.18
金牛区	47.84
锦江区	54.18
青羊区	41.93
武侯区	41.93
青羊区	41.79
成华区	40.32
青羊区	56.07
锦江区	51.06
锦江区	51.06
成华区	57.29
武侯区	46.23
锦江区	51.09
金牛区	57.29
金牛区	58.91
青羊区	51.09
武侯区	53.7
金牛区	58.91
金牛区	51.09
金牛区	50.69
青羊区	54.6
武侯区	54.6
武侯区	54.6
金牛区	47.84
锦江区	57.09
青羊区	46.94
金牛区	57.09
青羊区	54.48
金牛区	57.22
锦江区	49.17
金牛区	57.09
锦江区	41.14
武侯区	49.17
锦江区	43.2
金牛区	39.9
锦江区	37.85
锦江区	37.85
青羊区	51.89
成华区	47.0
金牛区	57.22
青羊区	49.17
锦江区	46.94
锦江区	46.94
成华区	57.22
锦江区	57.22
锦江区	57.09
青羊区	39.9
成华区	53.78
青羊区	47.5
青羊区	54.2
青羊区	47.5
成华区	47.5
青羊区	53.78
青羊区	54.2
青羊区	54.2
青羊区	47.84
青羊区	54.17
锦江区	46.9
金牛区	43.17
青羊区	57.29
锦江区	58.91
青羊区	51.09
成华区	57.29
成华区	57.29
成华区	46.23
金牛区	39.77
锦江区	40.13
青羊区	39.9
锦江区	57.22
武侯区	49.17
成华区	57.09
金牛区	57.22
金牛区	49.17
锦江区	49.17
金牛区	46.94
成华区	43.2
成华区	57.09
青羊区	40.32
金牛区	54.17
青羊区	54.17
青羊区	54.6
锦江区	59.21
锦江区	56.07
锦江区	45.25
青羊区	39.9
青羊区	39.9
青羊区	39.9
青羊区	47.81
青羊区	54.18
高新区	41.35
金牛区	41.35
锦江区	41.22
青羊区	40.32
武侯区	40.19
青羊区	40.32
金牛区	40.32
成华区	52.56
锦江区	50.69
金牛区	46.23
青羊区	51.09
青羊区	47.81
金牛区	54.18
青羊区	54.6
武侯区	54.6
武侯区	47.81
青羊区	54.18
青羊区	54.18
青羊区	47.84
青羊区	49.17
锦江区	49.17
武侯区	46.94
青羊区	39.44
金牛区	40.32
青羊区	47.0
金牛区	57.09
锦江区	57.29
锦江区	37.85
青羊区	53.87
青羊区	51.89
武侯区	51.89
青羊区	53.08
青羊区	53.08
青羊区	47.0
青羊区	46.94
锦江区	57.22
金牛区	57.22
锦江区	57.09
锦江区	57.09
锦江区	47.46
武侯区	47.46
武侯区	47.46
青羊区	53.78
武侯区	47.46
锦江区	53.78
青羊区	53.78
青羊区	54.2
武侯区	53.78
青羊区	47.84
金牛区	47.81
金牛区	47.0
青羊区	49.17
武侯区	57.09
金牛区	58.72
锦江区	46.15
锦江区	53.53
成华区	46.01
青羊区	40.13
成华区	40.13
金牛区	40.0
金牛区	39.31
武侯区	39.9
成华区	49.17
成华区	57.09
成华区	57.22
青羊区	57.22
锦江区	41.14
高新区	43.2
高新区	43.2
金牛区	40.32
金牛区	54.6
锦江区	57.11
成华区	58.72
青羊区	50.04
武侯区	50.04
武侯区	50.04
青羊区	39.77
成华区	39.9
武侯区	45.25
武侯区	45.25
成华区	37.82
武侯区	50.04
武侯区	57.22
武侯区	57.22
武侯区	47.0
锦江区	41.35
金牛区	41.35
武侯区	41.22
武侯区	46.23
金牛区	48.41
金牛区	48.41
锦江区	45.99
武侯区	57.29
成华区	46.23
成华区	46.23
锦江区	51.09
金牛区	53.7
青羊区	59.21
锦江区	56.07
金牛区	45.25
锦江区	59.21
武侯区	47.43
成华区	53.87
青羊区	53.87
青羊区	51.89
锦江区	57.29
成华区	46.23
锦江区	51.89
锦江区	53.87
成华区	49.46
武侯区	45.99
成华区	47.5
武侯区	53.78
金牛区	53.78
金牛区	53.78
锦江区	47.5
青羊区	39.77
成华区	39.9
高新区	39.9
青羊区	39.9
青羊区	39.77
锦江区	47.43
青羊区	45.99
锦江区	53.87
青羊区	51.89
锦江区	58.96
锦江区	38.82
金牛区	50.28
金牛区	47.16
金牛区	51.89
锦江区	51.89
青羊区	53.87
金牛区	51.89
金牛区	51.89
成华区	53.08
高新区	59.58
高新区	49.53
武侯区	59.66
青羊区	46.97
锦江区	57.18
锦江区	57.05
锦江区	59.89
锦江区	50.35
成华区	50.43
武侯区	50.32
金牛区	50.43
成华区	57.05
金牛区	59.59
锦江区	59.57
高新区	55.29
金牛区	54.93
金牛区	59.57
成华区	59.59
武侯区	59.55
锦江区	59.55
锦江区	59.58
锦江区	59.58
锦江区	49.53
锦江区	59.76
青羊区	59.79
锦江区	49.14
锦江区	59.68
金牛区	59.66
青羊区	49.49
金牛区	59.66
锦江区	57.05
金牛区	57.18
成华区	57.18
武侯区	57.18
武侯区	50.37
锦江区	49.53
武侯区	49.53
高新区	50.35
武侯区	50.32
金牛区	50.37
金牛区	50.37
金牛区	50.32
锦江区	58.99
金牛区	59.55
青羊区	59.66
高新区	49.49
锦江区	59.68
武侯区	59.68
青羊区	41.12
金牛区	46.97
成华区	49.14
锦江区	49.14
锦江区	49.14
锦江区	43.17
金牛区	41.12
锦江区	46.97
锦江区	49.14
锦江区	49.14
锦江区	49.14
锦江区	49.14
武侯区	57.18
锦江区	57.18
武侯区	57.05
青羊区	49.14
青羊区	59.57
金牛区	59.59
锦江区	59.59
锦江区	59.57
武侯区	59.55
锦江区	59.58
青羊区	59.58
金牛区	59.66
锦江区	59.68
青羊区	59.66
锦江区	59.66
青羊区	57.18
青羊区	57.05
金牛区	57.05
锦江区	57.05
成华区	46.97
青羊区	59.58
锦江区	59.55
武侯区	59.59
高新区	59.57
高新区	59.57
青羊区	59.59
金牛区	59.66
金牛区	59.68
金牛区	59.87
高新区	37.88
锦江区	59.59
青羊区	59.55
锦江区	59.58
金牛区	59.55
金牛区	59.55
金牛区	50.43
锦江区	50.37
锦江区	50.43
高新区	59.58
青羊区	49.53
锦江区	59.58
锦江区	59.68
武侯区	49.49
金牛区	59.68
青羊区	59.66
武侯区	58.99
锦江区	58.99
高新区	58.51
武侯区	57.59
锦江区	29.25
锦江区	57.57
锦江区	57.57
武侯区	29.25
成华区	57.59
青羊区	57.09
锦江区	57.59
锦江区	57.59
武侯区	57.57
锦江区	57.59
成华区	57.57
锦江区	57.59
锦江区	29.25
武侯区	57.83
青羊区	57.57
青羊区	57.57
锦江区	57.59
锦江区	57.57
成华区	29.25
锦江区	57.59
成华区	58.99
青羊区	58.99
锦江区	58.59
锦江区	58.59
锦江区	58.99
高新区	58.99
青羊区	36.75
青羊区	58.99
成华区	36.75
锦江区	58.99
高新区	58.99
锦江区	58.59
成华区	58.99
金牛区	36.75
锦江区	58.51
锦江区	58.99
成华区	58.59
锦江区	58.99
锦江区	58.99
青羊区	58.99
锦江区	36.75
金牛区	58.59
金牛区	58.59
成华区	58.99
武侯区	58.51
青羊区	58.59
成华区	57.09
成华区	57.09
成华区	58.99
金牛区	58.51
青羊区	58.59
金牛区	58.99
青羊区	57.57
锦江区	57.57
锦江区	38.26
青羊区	38.95
高新区	57.34
武侯区	57.58
锦江区	57.58
成华区	56.81
成华区	56.81
青羊区	56.78
青羊区	57.09
锦江区	57.59
锦江区	57.59
青羊区	57.09
锦江区	57.59
高新区	57.59
高新区	57.59
锦江区	37.82
金牛区	56.81
锦江区	57.24
锦江区	57.59
成华区	57.59
锦江区	29.25
武侯区	57.59
青羊区	57.57
锦江区	57.09
锦江区	57.09
锦江区	57.58
武侯区	57.59
锦江区	57.26
锦江区	57.59
武侯区	57.59
成华区	57.26
武侯区	56.81
青羊区	57.24
青羊区	57.24
青羊区	57.24
锦江区	57.59
锦江区	57.59
金牛区	57.57
高新区	29.25
锦江区	57.59
武侯区	38.26
成华区	57.58
锦江区	57.24
锦江区	57.24
金牛区	51.45
金牛区	51.77
青羊区	63.57
锦江区	63.57
锦江区	57.59
锦江区	57.59
锦江区	57.59
成华区	57.59
锦江区	29.26
锦江区	57.58
锦江区	57.58
青羊区	51.77
武侯区	51.45
武侯区	51.45
高新区	51.45
成华区	63.57
成华区	38.95
成华区	57.09
锦江区	57.58
成华区	57.59
成华区	57.59
青羊区	57.58
武侯区	63.57
武侯区	63.57
金牛区	40.36
金牛区	51.77
成华区	57.59
青羊区	51.45
青羊区	63.57
锦江区	38.86
青羊区	38.17
成华区	38.26
锦江区	40.04
锦江区	57.57
锦江区	29.25
青羊区	38.95
锦江区	57.58
青羊区	29.25
青羊区	57.09
金牛区	38.17
武侯区	38.17
成华区	38.17
青羊区	59.25
锦江区	59.25
武侯区	59.25
锦江区	59.25
金牛区	59.25
高新区	57.59
锦江区	57.59
成华区	29.26
锦江区	57.09
高新区	29.25
武侯区	29.25
锦江区	38.86
武侯区	38.17
青羊区	29.26
金牛区	57.59
武侯区	38.86
武侯区	38.17
成华区	38.86
青羊区	38.86
锦江区	57.09
成华区	59.25
金牛区	59.25
锦江区	59.25
锦江区	59.25
青羊区	59.25
金牛区	59.25
成华区	59.25
锦江区	59.25
锦江区	57.59
锦江区	57.57
锦江区	57.57
金牛区	57.59
锦江区	57.09
武侯区	57.59
成华区	38.26
锦江区	57.57
锦江区	57.59
成华区	57.59
金牛区	38.95
锦江区	38.26
青羊区	38.95
武侯区	57.09
成华区	57.59
青羊区	57.59
成华区	29.25
锦江区	56.81
锦江区	57.24
锦江区	57.59
锦江区	38.95
成华区	46.3
金牛区	58.02
金牛区	47.52
高新区	59.36
锦江区	58.02
成华区	59.36
成华区	59.18
武侯区	58.78
高新区	58.78
成华区	60.14
成华区	60.14
金牛区	58.6
成华区	58.6
成华区	59.18
高新区	59.18
成华区	59.18
武侯区	59.18
金牛区	59.18
成华区	59.18
金牛区	58.78
锦江区	58.78
高新区	58.6
高新区	58.6
成华区	46.51
武侯区	59.18
武侯区	59.18
锦江区	38.9
青羊区	60.14
成华区	58.6
青羊区	58.6
高新区	58.6
锦江区	58.6
武侯区	38.21
成华区	59.18
武侯区	59.18
金牛区	58.78
青羊区	60.14
锦江区	60.14
金牛区	60.14
成华区	58.6
锦江区	57.97
青羊区	57.97
锦江区	59.32
成华区	59.18
青羊区	59.18
青羊区	58.21
锦江区	46.46
青羊区	58.78
成华区	60.14
青羊区	58.78
武侯区	57.97
武侯区	57.97
锦江区	59.32
金牛区	38.21
青羊区	46.21
成华区	58.21
成华区	57.97
金牛区	47.48
锦江区	57.97
金牛区	59.36
金牛区	59.36
锦江区	58.02
青羊区	59.36
青羊区	59.36
成华区	59.36
武侯区	58.02
锦江区	58.21
武侯区	58.21
武侯区	58.21
武侯区	58.21
成华区	58.21
成华区	59.32
锦江区	57.97
成华区	57.97
武侯区	58.02
金牛区	59.36
锦江区	59.36
成华区	59.36
成华区	58.02
高新区	58.21
青羊区	46.46
成华区	58.21
成华区	46.51
锦江区	46.26
青羊区	57.97
金牛区	57.97
锦江区	58.02
锦江区	58.21
